2018-05-22 19:20,traces/generated/5to10OneThree/0050.trace,75,75,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,750
2018-05-22 20:33,traces/generated/5to10OneThree/0048.trace,50,50,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,500
2018-05-22 20:48,traces/generated/5to10OneThree/0052.trace,100,100,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1000
2018-05-22 21:02,traces/generated/5to10OneThree/0064.trace,250,250,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2500
2018-05-22 22:39,traces/generated/5to10OneThree/0058.trace,175,175,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1750
2018-05-22 22:54,traces/generated/5to10OneThree/0054.trace,125,125,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1250
2018-05-22 23:10,traces/generated/5to10OneThree/0062.trace,225,225,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2250
2018-05-23 00:55,traces/generated/5to10OneThree/0056.trace,150,150,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1500
2018-05-23 01:12,traces/generated/5to10OneThree/0060.trace,200,200,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2000
2018-05-22 21:01,traces/generated/5to10OneThree/0045.trace,2,5,4,3,10,"G(->(x1,G(!(x0))))",14.602051971,"&(x0,!(X(x1)))",,70
2018-05-22 21:01,traces/generated/5to10OneThree/0045.trace,2,5,4,3,10,"G(->(x1,G(!(x0))))",14.602051971,"&(x0,!(X(x1)))",,70
2018-05-22 19:45,traces/generated/5to10OneThree/0047.trace,9,25,4,3,10,"G(->(x1,G(!(x0))))",277.9028978618,"!(U(F(X(x0)),x1))",,340
2018-05-22 19:45,traces/generated/5to10OneThree/0047.trace,9,25,4,3,10,"G(->(x1,G(!(x0))))",277.9028978618,"!(U(F(X(x0)),x1))",,340
2018-05-22 19:52,traces/generated/5to10OneThree/0051.trace,10,75,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,850
2018-05-22 20:23,traces/generated/5to10OneThree/0065.trace,46,250,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2960
2018-05-22 21:22,traces/generated/5to10OneThree/0049.trace,12,50,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,620
2018-05-22 21:46,traces/generated/5to10OneThree/0053.trace,16,100,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1160
2018-05-22 22:08,traces/generated/5to10OneThree/0063.trace,56,225,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2810
2018-05-22 23:38,traces/generated/5to10OneThree/0059.trace,39,175,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2140
2018-05-22 23:58,traces/generated/5to10OneThree/0055.trace,23,125,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1480
2018-05-23 00:28,traces/generated/5to10OneThree/0061.trace,42,200,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2420
2018-05-23 01:54,traces/generated/5to10OneThree/0057.trace,23,150,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1730
2018-05-22 19:52,traces/generated/5to10OneThree/0051.trace,10,75,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,850
2018-05-22 20:23,traces/generated/5to10OneThree/0065.trace,46,250,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2960
2018-05-22 21:22,traces/generated/5to10OneThree/0049.trace,12,50,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,620
2018-05-22 21:46,traces/generated/5to10OneThree/0053.trace,16,100,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1160
2018-05-22 22:08,traces/generated/5to10OneThree/0063.trace,56,225,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2810
2018-05-22 23:38,traces/generated/5to10OneThree/0059.trace,39,175,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2140
2018-05-22 23:58,traces/generated/5to10OneThree/0055.trace,23,125,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1480
2018-05-23 00:28,traces/generated/5to10OneThree/0061.trace,42,200,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2420
2018-05-23 01:54,traces/generated/5to10OneThree/0057.trace,23,150,4,3,10,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1730
2018-05-22 19:32,traces/generated/5to10threethree/0176.trace,5,5,3,3,5,"G(->(x1,G(x0)))",1.197161217,"&(X(x0),x0)",,50
2018-05-22 19:51,traces/generated/5to10threethree/0178.trace,25,25,3,3,5,"G(->(x1,G(x0)))",40.235374667,"G(->(x1,G(x0)))",,250
2018-05-22 21:58,traces/generated/5to10threethree/0180.trace,50,50,3,3,5,"G(->(x1,G(x0)))",70.797323189,"G(->(x1,G(x0)))",,500
2018-05-22 21:21,traces/generated/5to10threethree/0182.trace,75,75,3,3,5,"G(->(x1,G(x0)))",109.256657033,"G(->(x1,G(x0)))",,750
2018-05-22 20:21,traces/generated/5to10threethree/0184.trace,100,100,3,3,5,"G(->(x1,G(x0)))",180.1059616469,"G(->(x1,G(x0)))",,1000
2018-05-22 19:32,traces/generated/5to10threethree/0190.trace,175,175,3,3,5,"G(->(x1,G(x0)))",251.318998314,"G(->(x1,G(x0)))",,1750
2018-05-22 19:36,traces/generated/5to10threethree/0186.trace,125,125,3,3,5,"G(->(x1,G(x0)))",281.078060963,"G(->(x1,G(x0)))",,1250
2018-05-22 20:25,traces/generated/5to10threethree/0188.trace,150,150,3,3,5,"G(->(x1,G(x0)))",365.937690268,"G(->(x1,G(x0)))",,1500
2018-05-22 20:14,traces/generated/5to10threethree/0192.trace,200,200,3,3,5,"G(->(x1,G(x0)))",437.0607983351,"G(->(x1,G(x0)))",,2000
2018-05-22 21:03,traces/generated/5to10threethree/0194.trace,225,225,3,3,5,"G(->(x1,G(x0)))",476.792682983,"G(->(x1,G(x0)))",,2250
2018-05-22 21:47,traces/generated/5to10threethree/0196.trace,250,250,3,3,5,"G(->(x1,G(x0)))",530.74188208,"G(->(x1,G(x0)))",,2500
2018-05-22 19:41,traces/generated/5to10threethree/0177.trace,3,5,3,3,10,"G(->(x1,G(x0)))",6.8270347151,"!(U(x0,x1))",,80
2018-05-22 20:24,traces/generated/5to10threethree/0179.trace,6,25,3,3,10,"G(->(x1,G(x0)))",88.087967444,"G(->(x1,G(x0)))",,310
2018-05-22 21:43,traces/generated/5to10threethree/0181.trace,13,50,3,3,10,"G(->(x1,G(x0)))",173.5985244701,"G(->(x1,G(x0)))",,630
2018-05-22 19:52,traces/generated/5to10threethree/0185.trace,20,100,3,3,10,"G(->(x1,G(x0)))",257.423457985,"G(->(x1,G(x0)))",,1200
2018-05-22 20:56,traces/generated/5to10threethree/0183.trace,19,75,3,3,10,"G(->(x1,G(x0)))",267.343608524,"G(->(x1,G(x0)))",,940
2018-05-22 19:27,traces/generated/5to10threethree/0187.trace,20,125,3,3,10,"G(->(x1,G(x0)))",341.52293977,"G(->(x1,G(x0)))",,1450
2018-05-22 19:17,traces/generated/5to10threethree/0191.trace,37,175,3,3,10,"G(->(x1,G(x0)))",/,/,timeout: 600,2120
2018-05-22 19:41,traces/generated/5to10threethree/0193.trace,39,200,3,3,10,"G(->(x1,G(x0)))",/,/,timeout: 600,2390
