time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-20 13:57,traces/generated/freshTests/0191.trace,24,400,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",3.2017682639416307,2,1,3,experiments/dtStrategy1SubsetSize3/0191_tree.txt
2018-05-20 13:57,traces/generated/freshTests/0092.trace,301,400,4,3,8,"G(->(x1,G(!(x0))))",115.24883099109866,28,15,3,experiments/dtStrategy1SubsetSize3/0092_tree.txt
2018-05-20 13:59,traces/generated/freshTests/0000.trace,5,5,2,2,3,G(!(x0)),3.1645436158869416,6,1,3,experiments/dtStrategy1SubsetSize3/0000_tree.txt
2018-05-20 13:59,traces/generated/freshTests/0294.trace,500,500,3,3,3,"G(->(x1,G(x0)))",14.758976506069303,10,7,3,experiments/dtStrategy1SubsetSize3/0294_tree.txt
2018-05-20 13:59,traces/generated/freshTests/0269.trace,29,50,3,3,8,"G(->(x1,G(x0)))",31.820961399003863,8,1,3,experiments/dtStrategy1SubsetSize3/0269_tree.txt
2018-05-20 13:59,traces/generated/freshTests/0122.trace,350,206,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",43.891228936146945,14,9,3,experiments/dtStrategy1SubsetSize3/0122_tree.txt
2018-05-20 14:00,traces/generated/freshTests/0206.trace,18,100,1,2,8,G(x0),1.7721921049524099,2,1,3,experiments/dtStrategy1SubsetSize3/0206_tree.txt
2018-05-20 14:00,traces/generated/freshTests/0021.trace,350,350,2,2,3,G(!(x0)),10.060291892848909,5,1,3,experiments/dtStrategy1SubsetSize3/0021_tree.txt
2018-05-20 14:00,traces/generated/freshTests/0042.trace,150,150,3,3,3,"->(F(x1),U(!(x0),x1))",12.730894372798502,6,1,3,experiments/dtStrategy1SubsetSize3/0042_tree.txt
2018-05-20 14:01,traces/generated/freshTests/0265.trace,5,5,3,3,5,"G(->(x1,G(x0)))",11.04833845095709,8,2,3,experiments/dtStrategy1SubsetSize3/0265_tree.txt
2018-05-20 14:01,traces/generated/freshTests/0141.trace,150,150,1,2,3,F(x0),1.955816897097975,2,1,3,experiments/dtStrategy1SubsetSize3/0141_tree.txt
2018-05-20 14:01,traces/generated/freshTests/0063.trace,500,500,3,3,3,"->(F(x1),U(!(x0),x1))",13.70113672199659,6,2,3,experiments/dtStrategy1SubsetSize3/0063_tree.txt
2018-05-20 14:01,traces/generated/freshTests/0244.trace,200,200,2,3,5,"->(F(x1),U(x0,x1))",31.696302940836176,15,2,3,experiments/dtStrategy1SubsetSize3/0244_tree.txt
2018-05-20 14:02,traces/generated/freshTests/0160.trace,450,450,1,2,5,F(x0),11.531945207156241,3,1,3,experiments/dtStrategy1SubsetSize3/0160_tree.txt
2018-05-20 14:02,traces/generated/freshTests/0015.trace,250,250,2,2,3,G(!(x0)),5.786150291096419,6,1,3,experiments/dtStrategy1SubsetSize3/0015_tree.txt
2018-05-20 14:02,traces/generated/freshTests/0087.trace,350,350,4,3,3,"G(->(x1,G(!(x0))))",22.815852572908625,17,5,3,experiments/dtStrategy1SubsetSize3/0087_tree.txt
2018-05-20 14:02,traces/generated/freshTests/0184.trace,183,300,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",124.05771608091891,36,11,3,experiments/dtStrategy1SubsetSize3/0184_tree.txt
2018-05-20 14:04,traces/generated/freshTests/0179.trace,13,200,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",32.55292657483369,12,4,3,experiments/dtStrategy1SubsetSize3/0179_tree.txt
2018-05-20 14:05,traces/generated/freshTests/0232.trace,5,5,2,3,5,"->(F(x1),U(x0,x1))",0.2900822339579463,1,1,3,experiments/dtStrategy1SubsetSize3/0232_tree.txt
2018-05-20 14:05,traces/generated/freshTests/0116.trace,250,129,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",29.336115829879418,13,5,3,experiments/dtStrategy1SubsetSize3/0116_tree.txt
2018-05-20 14:05,traces/generated/freshTests/0034.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",2.14566596201621,5,3,3,experiments/dtStrategy1SubsetSize3/0034_tree.txt
2018-05-20 14:05,traces/generated/freshTests/0213.trace,250,250,1,2,3,G(x0),4.259686029050499,3,1,3,experiments/dtStrategy1SubsetSize3/0213_tree.txt
2018-05-20 14:05,traces/generated/freshTests/0137.trace,50,10,1,2,8,F(x0),2.1458464299794286,2,1,3,experiments/dtStrategy1SubsetSize3/0137_tree.txt
2018-05-20 14:06,traces/generated/freshTests/0158.trace,400,80,1,2,8,F(x0),4.1229858819860965,3,1,3,experiments/dtStrategy1SubsetSize3/0158_tree.txt
2018-05-20 14:06,traces/generated/freshTests/0281.trace,183,250,3,3,8,"G(->(x1,G(x0)))",85.54215397685766,20,6,3,experiments/dtStrategy1SubsetSize3/0281_tree.txt
2018-05-20 14:07,traces/generated/freshTests/0154.trace,350,350,1,2,5,F(x0),7.762019329005852,3,1,3,experiments/dtStrategy1SubsetSize3/0154_tree.txt
2018-05-20 14:07,traces/generated/freshTests/0270.trace,100,100,3,3,3,"G(->(x1,G(x0)))",4.405048021115363,8,5,3,experiments/dtStrategy1SubsetSize3/0270_tree.txt
2018-05-20 14:07,traces/generated/freshTests/0057.trace,400,400,3,3,3,"->(F(x1),U(!(x0),x1))",28.142491983948275,14,2,3,experiments/dtStrategy1SubsetSize3/0057_tree.txt
2018-05-20 14:08,traces/generated/freshTests/0038.trace,50,50,3,3,8,"->(F(x1),U(!(x0),x1))",16.346694675041363,10,1,3,experiments/dtStrategy1SubsetSize3/0038_tree.txt
2018-05-20 14:08,traces/generated/freshTests/0188.trace,20,350,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",2.322711855173111,5,1,3,experiments/dtStrategy1SubsetSize3/0188_tree.txt
2018-05-20 14:08,traces/generated/freshTests/0175.trace,117,150,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",125.82202383410186,55,12,3,experiments/dtStrategy1SubsetSize3/0175_tree.txt
2018-05-20 14:10,traces/generated/freshTests/0251.trace,300,300,2,3,8,"->(F(x1),U(x0,x1))",58.36725839902647,11,1,3,experiments/dtStrategy1SubsetSize3/0251_tree.txt
2018-05-20 14:11,traces/generated/freshTests/0019.trace,300,300,2,2,5,G(!(x0)),10.739617941901088,4,1,3,experiments/dtStrategy1SubsetSize3/0019_tree.txt
2018-05-20 14:11,traces/generated/freshTests/0076.trace,150,150,4,3,5,"G(->(x1,G(!(x0))))",57.75765809090808,35,8,3,experiments/dtStrategy1SubsetSize3/0076_tree.txt
2018-05-20 14:12,traces/generated/freshTests/0022.trace,350,350,2,2,5,G(!(x0)),12.472507788101211,5,1,3,experiments/dtStrategy1SubsetSize3/0022_tree.txt
2018-05-20 14:12,traces/generated/freshTests/0121.trace,350,350,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",74.84538347483613,25,6,3,experiments/dtStrategy1SubsetSize3/0121_tree.txt
2018-05-20 14:14,traces/generated/freshTests/0205.trace,100,100,1,2,5,G(x0),1.7846873661037534,3,1,3,experiments/dtStrategy1SubsetSize3/0205_tree.txt
2018-05-20 14:14,traces/generated/freshTests/0003.trace,50,50,2,2,3,G(!(x0)),2.7788180999923497,5,1,3,experiments/dtStrategy1SubsetSize3/0003_tree.txt
2018-05-20 14:14,traces/generated/freshTests/0091.trace,400,400,4,3,5,"G(->(x1,G(!(x0))))",53.922204497037455,21,10,3,experiments/dtStrategy1SubsetSize3/0091_tree.txt
2018-05-20 14:15,traces/generated/freshTests/0192.trace,450,450,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",115.60730150179006,34,13,3,experiments/dtStrategy1SubsetSize3/0192_tree.txt
2018-05-20 14:17,traces/generated/freshTests/0100.trace,5,5,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",2.3360143119934946,7,2,3,experiments/dtStrategy1SubsetSize3/0100_tree.txt
2018-05-20 14:17,traces/generated/freshTests/0224.trace,72,400,1,2,8,G(x0),3.9210781338624656,2,1,3,experiments/dtStrategy1SubsetSize3/0224_tree.txt
2018-05-20 14:17,traces/generated/freshTests/0247.trace,250,250,2,3,5,"->(F(x1),U(x0,x1))",7.813264099881053,8,2,3,experiments/dtStrategy1SubsetSize3/0247_tree.txt
2018-05-20 14:17,traces/generated/freshTests/0163.trace,500,500,1,2,5,F(x0),14.597961243009195,2,1,3,experiments/dtStrategy1SubsetSize3/0163_tree.txt
2018-05-20 14:17,traces/generated/freshTests/0228.trace,500,500,1,2,3,G(x0),14.022173854056746,3,1,3,experiments/dtStrategy1SubsetSize3/0228_tree.txt
2018-05-20 14:17,traces/generated/freshTests/0060.trace,450,450,3,3,3,"->(F(x1),U(!(x0),x1))",14.372009857790545,11,4,3,experiments/dtStrategy1SubsetSize3/0060_tree.txt
2018-05-20 14:18,traces/generated/freshTests/0209.trace,42,150,1,2,8,G(x0),2.8825087619479746,1,1,3,experiments/dtStrategy1SubsetSize3/0209_tree.txt
2018-05-20 14:18,traces/generated/freshTests/0266.trace,4,5,3,3,8,"G(->(x1,G(x0)))",5.271640029968694,4,1,3,experiments/dtStrategy1SubsetSize3/0266_tree.txt
2018-05-20 14:18,traces/generated/freshTests/0142.trace,150,150,1,2,5,F(x0),2.649950449820608,2,1,3,experiments/dtStrategy1SubsetSize3/0142_tree.txt
2018-05-20 14:18,traces/generated/freshTests/0041.trace,100,100,3,3,8,"->(F(x1),U(!(x0),x1))",15.752076383912936,7,1,3,experiments/dtStrategy1SubsetSize3/0041_tree.txt
2018-05-20 14:18,traces/generated/freshTests/0178.trace,139,200,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",47.42865971499123,24,13,3,experiments/dtStrategy1SubsetSize3/0178_tree.txt
2018-05-20 14:19,traces/generated/freshTests/0185.trace,18,300,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",2.521261765854433,4,1,3,experiments/dtStrategy1SubsetSize3/0185_tree.txt
2018-05-20 14:19,traces/generated/freshTests/0117.trace,300,300,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",21.313374737044796,15,6,3,experiments/dtStrategy1SubsetSize3/0117_tree.txt
2018-05-20 14:19,traces/generated/freshTests/0233.trace,5,5,2,3,8,"->(F(x1),U(x0,x1))",0.33271351805888116,1,1,3,experiments/dtStrategy1SubsetSize3/0233_tree.txt
2018-05-20 14:19,traces/generated/freshTests/0014.trace,49,200,2,2,8,G(!(x0)),8.626565764890984,4,1,3,experiments/dtStrategy1SubsetSize3/0014_tree.txt
2018-05-20 14:19,traces/generated/freshTests/0086.trace,248,300,4,3,8,"G(->(x1,G(!(x0))))",117.20109549677,32,16,3,experiments/dtStrategy1SubsetSize3/0086_tree.txt
2018-05-20 14:21,traces/generated/freshTests/0136.trace,50,50,1,2,5,F(x0),1.232091804035008,2,1,3,experiments/dtStrategy1SubsetSize3/0136_tree.txt
2018-05-20 14:21,traces/generated/freshTests/0212.trace,40,200,1,2,8,G(x0),2.5304731430951506,2,1,3,experiments/dtStrategy1SubsetSize3/0212_tree.txt
2018-05-20 14:21,traces/generated/freshTests/0280.trace,250,250,3,3,5,"G(->(x1,G(x0)))",50.10547593701631,18,8,3,experiments/dtStrategy1SubsetSize3/0280_tree.txt
2018-05-20 14:22,traces/generated/freshTests/0159.trace,450,450,1,2,3,F(x0),11.89230772992596,3,1,3,experiments/dtStrategy1SubsetSize3/0159_tree.txt
2018-05-20 14:22,traces/generated/freshTests/0035.trace,5,5,3,3,8,"->(F(x1),U(!(x0),x1))",16.214923087041825,7,1,3,experiments/dtStrategy1SubsetSize3/0035_tree.txt
2018-05-20 14:23,traces/generated/freshTests/0056.trace,350,350,3,3,8,"->(F(x1),U(!(x0),x1))",292.7022243270185,36,7,3,experiments/dtStrategy1SubsetSize3/0056_tree.txt
2018-05-20 14:28,traces/generated/freshTests/0039.trace,100,100,3,3,3,"->(F(x1),U(!(x0),x1))",14.352535384008661,12,5,3,experiments/dtStrategy1SubsetSize3/0039_tree.txt
2018-05-20 14:28,traces/generated/freshTests/0271.trace,100,100,3,3,5,"G(->(x1,G(x0)))",20.080042149871588,14,5,3,experiments/dtStrategy1SubsetSize3/0271_tree.txt
2018-05-20 14:28,traces/generated/freshTests/0155.trace,350,69,1,2,8,F(x0),3.7431007148697972,2,1,3,experiments/dtStrategy1SubsetSize3/0155_tree.txt
2018-05-20 14:28,traces/generated/freshTests/0018.trace,300,300,2,2,3,G(!(x0)),7.858891169074923,4,1,3,experiments/dtStrategy1SubsetSize3/0018_tree.txt
2018-05-20 14:28,traces/generated/freshTests/0077.trace,96,150,4,3,8,"G(->(x1,G(!(x0))))",109.68447388987988,28,15,3,experiments/dtStrategy1SubsetSize3/0077_tree.txt
2018-05-20 14:30,traces/generated/freshTests/0250.trace,300,300,2,3,5,"->(F(x1),U(x0,x1))",15.863305289996788,7,2,3,experiments/dtStrategy1SubsetSize3/0250_tree.txt
2018-05-20 14:31,traces/generated/freshTests/0174.trace,150,150,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",32.956430142978206,25,10,3,experiments/dtStrategy1SubsetSize3/0174_tree.txt
2018-05-20 14:31,traces/generated/freshTests/0189.trace,400,400,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",412.3821157349739,82,21,3,experiments/dtStrategy1SubsetSize3/0189_tree.txt
2018-05-20 14:38,traces/generated/freshTests/0204.trace,100,100,1,2,3,G(x0),1.379008054966107,3,1,3,experiments/dtStrategy1SubsetSize3/0204_tree.txt
2018-05-20 14:38,traces/generated/freshTests/0120.trace,350,350,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",24.70111799798906,17,9,3,experiments/dtStrategy1SubsetSize3/0120_tree.txt
2018-05-20 14:38,traces/generated/freshTests/0296.trace,333,500,3,3,8,"G(->(x1,G(x0)))",379.28800578182563,50,1,3,experiments/dtStrategy1SubsetSize3/0296_tree.txt
2018-05-20 14:45,traces/generated/freshTests/0023.trace,58,350,2,2,8,G(!(x0)),11.34845619299449,3,1,3,experiments/dtStrategy1SubsetSize3/0023_tree.txt
2018-05-20 14:45,traces/generated/freshTests/0193.trace,305,450,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",247.1097339258995,44,10,3,experiments/dtStrategy1SubsetSize3/0193_tree.txt
2018-05-20 14:49,traces/generated/freshTests/0225.trace,450,450,1,2,3,G(x0),13.062483964953572,2,1,3,experiments/dtStrategy1SubsetSize3/0225_tree.txt
2018-05-20 14:49,traces/generated/freshTests/0101.trace,5,3,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",6.562430325895548,6,1,3,experiments/dtStrategy1SubsetSize3/0101_tree.txt
2018-05-20 14:49,traces/generated/freshTests/0090.trace,400,400,4,3,3,"G(->(x1,G(!(x0))))",26.67915685591288,15,5,3,experiments/dtStrategy1SubsetSize3/0090_tree.txt
2018-05-20 14:50,traces/generated/freshTests/0061.trace,450,450,3,3,5,"->(F(x1),U(!(x0),x1))",25.785821988014504,11,2,3,experiments/dtStrategy1SubsetSize3/0061_tree.txt
2018-05-20 14:50,traces/generated/freshTests/0162.trace,500,500,1,2,3,F(x0),12.161138372961432,3,1,3,experiments/dtStrategy1SubsetSize3/0162_tree.txt
2018-05-20 14:50,traces/generated/freshTests/0246.trace,250,250,2,3,3,"->(F(x1),U(x0,x1))",10.539187313988805,8,2,3,experiments/dtStrategy1SubsetSize3/0246_tree.txt
2018-05-20 14:51,traces/generated/freshTests/0229.trace,500,500,1,2,5,G(x0),14.831560441991314,2,1,3,experiments/dtStrategy1SubsetSize3/0229_tree.txt
2018-05-20 14:51,traces/generated/freshTests/0040.trace,100,100,3,3,5,"->(F(x1),U(!(x0),x1))",14.594622088829055,13,2,3,experiments/dtStrategy1SubsetSize3/0040_tree.txt
2018-05-20 14:51,traces/generated/freshTests/0208.trace,150,150,1,2,5,G(x0),2.87969636102207,2,1,3,experiments/dtStrategy1SubsetSize3/0208_tree.txt
2018-05-20 14:51,traces/generated/freshTests/0143.trace,150,28,1,2,8,F(x0),2.666071808896959,3,1,3,experiments/dtStrategy1SubsetSize3/0143_tree.txt
2018-05-20 14:51,traces/generated/freshTests/0267.trace,50,50,3,3,3,"G(->(x1,G(x0)))",16.778949521947652,17,1,3,experiments/dtStrategy1SubsetSize3/0267_tree.txt
