time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-21 02:52,traces/generated/freshTests/0149.trace,250,55,1,2,8,F(x0),8.082195606082678,1,1,10,experiments/dtStrategy1Subset10/0149_tree.txt
2018-05-21 02:52,traces/generated/freshTests/0290.trace,283,400,3,3,8,"G(->(x1,G(x0)))",267.6569157522172,3,1,10,experiments/dtStrategy1Subset10/0290_tree.txt
2018-05-21 02:57,traces/generated/freshTests/0053.trace,300,300,3,3,8,"->(F(x1),U(!(x0),x1))",455.62320171296597,6,1,10,experiments/dtStrategy1Subset10/0053_tree.txt
2018-05-21 03:04,traces/generated/freshTests/0289.trace,400,400,3,3,5,"G(->(x1,G(x0)))",101.62204249203205,7,1,10,experiments/dtStrategy1Subset10/0289_tree.txt
2018-05-21 03:06,traces/generated/freshTests/0274.trace,150,150,3,3,5,"G(->(x1,G(x0)))",143.81458530388772,3,1,10,experiments/dtStrategy1Subset10/0274_tree.txt
2018-05-21 03:08,traces/generated/freshTests/0150.trace,300,300,1,2,3,F(x0),8.786960599943995,1,1,10,experiments/dtStrategy1Subset10/0150_tree.txt
2018-05-21 03:09,traces/generated/freshTests/0072.trace,100,100,4,3,3,"G(->(x1,G(!(x0))))",162.10380258969963,8,1,10,experiments/dtStrategy1Subset10/0072_tree.txt
2018-05-21 03:11,traces/generated/freshTests/0255.trace,400,400,2,3,3,"->(F(x1),U(x0,x1))",53.15627256408334,7,1,10,experiments/dtStrategy1Subset10/0255_tree.txt
2018-05-21 03:12,traces/generated/freshTests/0171.trace,100,100,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",170.6225888505578,6,1,10,experiments/dtStrategy1Subset10/0171_tree.txt
2018-05-21 03:15,traces/generated/freshTests/0112.trace,200,200,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",162.68933551199734,8,2,10,experiments/dtStrategy1Subset10/0112_tree.txt
2018-05-21 03:18,traces/generated/freshTests/0236.trace,50,50,2,3,8,"->(F(x1),U(x0,x1))",30.878898575901985,2,1,10,experiments/dtStrategy1Subset10/0236_tree.txt
2018-05-21 03:18,traces/generated/freshTests/0259.trace,450,450,2,3,5,"->(F(x1),U(x0,x1))",141.94528098218143,5,1,10,experiments/dtStrategy1Subset10/0259_tree.txt
2018-05-21 03:21,traces/generated/freshTests/0180.trace,250,250,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0180_tree.txt
2018-05-21 03:31,traces/generated/freshTests/0083.trace,189,250,4,3,8,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0083_tree.txt
2018-05-21 03:41,traces/generated/freshTests/0011.trace,21,150,2,2,8,G(!(x0)),33.9067253973335,2,1,10,experiments/dtStrategy1Subset10/0011_tree.txt
2018-05-21 03:41,traces/generated/freshTests/0285.trace,350,350,3,3,3,"G(->(x1,G(x0)))",85.24644267000258,3,1,10,experiments/dtStrategy1Subset10/0285_tree.txt
2018-05-21 03:43,traces/generated/freshTests/0278.trace,163,200,3,3,8,"G(->(x1,G(x0)))",227.75290887989104,3,1,10,experiments/dtStrategy1Subset10/0278_tree.txt
2018-05-21 03:46,traces/generated/freshTests/0133.trace,5,5,1,2,5,F(x0),1.5831605773419142,2,1,10,experiments/dtStrategy1Subset10/0133_tree.txt
2018-05-21 03:46,traces/generated/freshTests/0217.trace,300,300,1,2,5,G(x0),9.787687605246902,1,1,10,experiments/dtStrategy1Subset10/0217_tree.txt
2018-05-21 03:47,traces/generated/freshTests/0030.trace,500,500,2,2,3,G(!(x0)),30.416542403399944,2,1,10,experiments/dtStrategy1Subset10/0030_tree.txt
2018-05-21 03:47,traces/generated/freshTests/0064.trace,500,500,3,3,5,"->(F(x1),U(!(x0),x1))",299.223350957036,6,1,10,experiments/dtStrategy1Subset10/0064_tree.txt
2018-05-21 03:52,traces/generated/freshTests/0099.trace,5,5,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",10.74739502929151,7,1,10,experiments/dtStrategy1Subset10/0099_tree.txt
2018-05-21 03:52,traces/generated/freshTests/0108.trace,150,150,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtStrategy1Subset10/0108_tree.txt
2018-05-21 04:02,traces/generated/freshTests/0243.trace,200,200,2,3,3,"->(F(x1),U(x0,x1))",57.604373371228576,7,1,10,experiments/dtStrategy1Subset10/0243_tree.txt
2018-05-21 04:03,traces/generated/freshTests/0045.trace,200,200,3,3,3,"->(F(x1),U(!(x0),x1))",81.4468511492014,9,1,10,experiments/dtStrategy1Subset10/0045_tree.txt
2018-05-21 04:05,traces/generated/freshTests/0146.trace,200,43,1,2,8,F(x0),8.017902759835124,1,1,10,experiments/dtStrategy1Subset10/0146_tree.txt
2018-05-21 04:05,traces/generated/freshTests/0262.trace,500,500,2,3,5,"->(F(x1),U(x0,x1))",109.35320255532861,4,1,10,experiments/dtStrategy1Subset10/0262_tree.txt
2018-05-21 04:07,traces/generated/freshTests/0129.trace,500,500,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtStrategy1Subset10/0129_tree.txt
2018-05-21 04:17,traces/generated/freshTests/0293.trace,303,450,3,3,8,"G(->(x1,G(x0)))",258.21105279773474,2,1,10,experiments/dtStrategy1Subset10/0293_tree.txt
2018-05-21 04:21,traces/generated/freshTests/0201.trace,50,50,1,2,3,G(x0),2.9557278845459223,1,1,10,experiments/dtStrategy1Subset10/0201_tree.txt
2018-05-21 04:21,traces/generated/freshTests/0125.trace,400,201,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",288.84137278981507,7,2,10,experiments/dtStrategy1Subset10/0125_tree.txt
2018-05-21 04:26,traces/generated/freshTests/0026.trace,65,400,2,2,8,G(!(x0)),36.19168800115585,2,1,10,experiments/dtStrategy1Subset10/0026_tree.txt
2018-05-21 04:26,traces/generated/freshTests/0049.trace,250,250,3,3,5,"->(F(x1),U(!(x0),x1))",232.91526024788618,8,1,10,experiments/dtStrategy1Subset10/0049_tree.txt
2018-05-21 04:30,traces/generated/freshTests/0220.trace,350,350,1,2,5,G(x0),12.32376978546381,1,1,10,experiments/dtStrategy1Subset10/0220_tree.txt
2018-05-21 04:30,traces/generated/freshTests/0104.trace,50,21,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",149.90312619507313,5,1,10,experiments/dtStrategy1Subset10/0104_tree.txt
2018-05-21 04:33,traces/generated/freshTests/0196.trace,368,500,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0196_tree.txt
2018-05-21 04:43,traces/generated/freshTests/0068.trace,2,5,4,3,8,"G(->(x1,G(!(x0))))",10.41870159842074,3,1,10,experiments/dtStrategy1Subset10/0068_tree.txt
2018-05-21 04:43,traces/generated/freshTests/0095.trace,357,450,4,3,8,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0095_tree.txt
2018-05-21 04:53,traces/generated/freshTests/0007.trace,100,100,2,2,5,G(!(x0)),18.065419860184193,2,1,10,experiments/dtStrategy1Subset10/0007_tree.txt
2018-05-21 04:53,traces/generated/freshTests/0151.trace,300,300,1,2,5,F(x0),10.188220532611012,1,1,10,experiments/dtStrategy1Subset10/0151_tree.txt
2018-05-21 04:54,traces/generated/freshTests/0275.trace,117,150,3,3,8,"G(->(x1,G(x0)))",264.05489207431674,2,1,10,experiments/dtStrategy1Subset10/0275_tree.txt
2018-05-21 04:58,traces/generated/freshTests/0288.trace,400,400,3,3,3,"G(->(x1,G(x0)))",86.26434363424778,5,1,10,experiments/dtStrategy1Subset10/0288_tree.txt
2018-05-21 05:00,traces/generated/freshTests/0052.trace,300,300,3,3,5,"->(F(x1),U(!(x0),x1))",273.7175424993038,8,1,10,experiments/dtStrategy1Subset10/0052_tree.txt
2018-05-21 05:04,traces/generated/freshTests/0170.trace,2,50,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",5.165908107534051,1,1,10,experiments/dtStrategy1Subset10/0170_tree.txt
2018-05-21 05:04,traces/generated/freshTests/0254.trace,350,350,2,3,8,"->(F(x1),U(x0,x1))",38.89914842322469,3,1,10,experiments/dtStrategy1Subset10/0254_tree.txt
2018-05-21 05:05,traces/generated/freshTests/0073.trace,100,100,4,3,5,"G(->(x1,G(!(x0))))",500.41408448293805,7,1,10,experiments/dtStrategy1Subset10/0073_tree.txt
2018-05-21 05:13,traces/generated/freshTests/0082.trace,250,250,4,3,5,"G(->(x1,G(!(x0))))",469.62369456887245,9,1,10,experiments/dtStrategy1Subset10/0082_tree.txt
2018-05-21 05:21,traces/generated/freshTests/0010.trace,150,150,2,2,5,G(!(x0)),19.516046622768044,2,1,10,experiments/dtStrategy1Subset10/0010_tree.txt
2018-05-21 05:21,traces/generated/freshTests/0237.trace,100,100,2,3,3,"->(F(x1),U(x0,x1))",49.10576216690242,7,1,10,experiments/dtStrategy1Subset10/0237_tree.txt
2018-05-21 05:22,traces/generated/freshTests/0113.trace,200,117,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",235.1963006593287,9,1,10,experiments/dtStrategy1Subset10/0113_tree.txt
2018-05-21 05:26,traces/generated/freshTests/0181.trace,158,250,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0181_tree.txt
2018-05-21 05:36,traces/generated/freshTests/0258.trace,450,450,2,3,3,"->(F(x1),U(x0,x1))",95.02391475252807,4,1,10,experiments/dtStrategy1Subset10/0258_tree.txt
2018-05-21 05:38,traces/generated/freshTests/0031.trace,500,500,2,2,5,G(!(x0)),38.77681000344455,2,1,10,experiments/dtStrategy1Subset10/0031_tree.txt
2018-05-21 05:38,traces/generated/freshTests/0279.trace,250,250,3,3,3,"G(->(x1,G(x0)))",78.4596848282963,4,1,10,experiments/dtStrategy1Subset10/0279_tree.txt
2018-05-21 05:40,traces/generated/freshTests/0284.trace,214,300,3,3,8,"G(->(x1,G(x0)))",204.51532824523747,4,1,10,experiments/dtStrategy1Subset10/0284_tree.txt
2018-05-21 05:43,traces/generated/freshTests/0216.trace,300,300,1,2,3,G(x0),8.324257230386138,1,1,10,experiments/dtStrategy1Subset10/0216_tree.txt
2018-05-21 05:43,traces/generated/freshTests/0132.trace,5,5,1,2,3,F(x0),1.6249898113310337,2,1,10,experiments/dtStrategy1Subset10/0132_tree.txt
2018-05-21 05:43,traces/generated/freshTests/0109.trace,150,150,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtStrategy1Subset10/0109_tree.txt
2018-05-21 05:53,traces/generated/freshTests/0242.trace,150,150,2,3,8,"->(F(x1),U(x0,x1))",93.56858453713357,5,1,10,experiments/dtStrategy1Subset10/0242_tree.txt
2018-05-21 05:55,traces/generated/freshTests/0166.trace,3,5,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",1.8962995633482933,2,1,10,experiments/dtStrategy1Subset10/0166_tree.txt
2018-05-21 05:55,traces/generated/freshTests/0098.trace,363,500,4,3,8,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0098_tree.txt
2018-05-21 06:05,traces/generated/freshTests/0065.trace,500,500,3,3,8,"->(F(x1),U(!(x0),x1))",307.6105994898826,5,1,10,experiments/dtStrategy1Subset10/0065_tree.txt
2018-05-21 06:10,traces/generated/freshTests/0263.trace,500,500,2,3,8,"->(F(x1),U(x0,x1))",190.39086554013193,4,1,10,experiments/dtStrategy1Subset10/0263_tree.txt
2018-05-21 06:13,traces/generated/freshTests/0147.trace,250,250,1,2,3,F(x0),6.607647450640798,1,1,10,experiments/dtStrategy1Subset10/0147_tree.txt
2018-05-21 06:13,traces/generated/freshTests/0128.trace,450,228,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",246.25039423629642,7,1,10,experiments/dtStrategy1Subset10/0128_tree.txt
2018-05-21 06:17,traces/generated/freshTests/0044.trace,150,150,3,3,8,"->(F(x1),U(!(x0),x1))",161.54118700139225,5,1,10,experiments/dtStrategy1Subset10/0044_tree.txt
2018-05-21 06:20,traces/generated/freshTests/0027.trace,450,450,2,2,3,G(!(x0)),27.519432567059994,2,1,10,experiments/dtStrategy1Subset10/0027_tree.txt
2018-05-21 06:21,traces/generated/freshTests/0048.trace,250,250,3,3,3,"->(F(x1),U(!(x0),x1))",127.75261352024972,8,1,10,experiments/dtStrategy1Subset10/0048_tree.txt
2018-05-21 06:23,traces/generated/freshTests/0292.trace,450,450,3,3,5,"G(->(x1,G(x0)))",161.08311873301864,2,1,10,experiments/dtStrategy1Subset10/0292_tree.txt
2018-05-21 06:25,traces/generated/freshTests/0124.trace,400,400,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtStrategy1Subset10/0124_tree.txt
2018-05-21 06:35,traces/generated/freshTests/0200.trace,2,5,1,2,8,G(x0),1.0599575191736221,3,1,10,experiments/dtStrategy1Subset10/0200_tree.txt
2018-05-21 06:35,traces/generated/freshTests/0094.trace,450,450,4,3,5,"G(->(x1,G(!(x0))))",536.5552705973387,7,1,10,experiments/dtStrategy1Subset10/0094_tree.txt
2018-05-21 06:44,traces/generated/freshTests/0069.trace,50,50,4,3,3,"G(->(x1,G(!(x0))))",123.79588579759002,9,1,10,experiments/dtStrategy1Subset10/0069_tree.txt
2018-05-21 06:46,traces/generated/freshTests/0006.trace,100,100,2,2,3,G(!(x0)),11.08228632248938,2,1,10,experiments/dtStrategy1Subset10/0006_tree.txt
2018-05-21 06:47,traces/generated/freshTests/0105.trace,100,100,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",100.48634732328355,7,4,10,experiments/dtStrategy1Subset10/0105_tree.txt
2018-05-21 06:48,traces/generated/freshTests/0221.trace,81,350,1,2,8,G(x0),8.966932015493512,1,1,10,experiments/dtStrategy1Subset10/0221_tree.txt
2018-05-21 06:48,traces/generated/freshTests/0197.trace,29,500,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0197_tree.txt
2018-05-21 06:58,traces/generated/freshTests/0036.trace,50,50,3,3,3,"->(F(x1),U(!(x0),x1))",163.9585833325982,9,1,10,experiments/dtStrategy1Subset10/0036_tree.txt
2018-05-21 07:01,traces/generated/freshTests/0059.trace,400,400,3,3,8,"->(F(x1),U(!(x0),x1))",434.0745210815221,8,1,10,experiments/dtStrategy1Subset10/0059_tree.txt
2018-05-21 07:08,traces/generated/freshTests/0283.trace,300,300,3,3,5,"G(->(x1,G(x0)))",168.34503737464547,1,1,10,experiments/dtStrategy1Subset10/0283_tree.txt
2018-05-21 07:11,traces/generated/freshTests/0135.trace,50,50,1,2,3,F(x0),2.7079945486038923,1,1,10,experiments/dtStrategy1Subset10/0135_tree.txt
2018-05-21 07:11,traces/generated/freshTests/0211.trace,200,200,1,2,5,G(x0),6.348745543509722,1,1,10,experiments/dtStrategy1Subset10/0211_tree.txt
2018-05-21 07:11,traces/generated/freshTests/0085.trace,300,300,4,3,5,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0085_tree.txt
2018-05-21 07:21,traces/generated/freshTests/0078.trace,200,200,4,3,3,"G(->(x1,G(!(x0))))",210.05963745340705,8,1,10,experiments/dtStrategy1Subset10/0078_tree.txt
2018-05-21 07:25,traces/generated/freshTests/0017.trace,39,250,2,2,8,G(!(x0)),33.516660356894135,2,1,10,experiments/dtStrategy1Subset10/0017_tree.txt
2018-05-21 07:25,traces/generated/freshTests/0114.trace,250,250,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",576.1458436511457,8,2,10,experiments/dtStrategy1Subset10/0114_tree.txt
2018-05-21 07:35,traces/generated/freshTests/0230.trace,108,500,1,2,8,G(x0),11.052973370999098,1,1,10,experiments/dtStrategy1Subset10/0230_tree.txt
2018-05-21 07:35,traces/generated/freshTests/0186.trace,350,350,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0186_tree.txt
2018-05-21 07:45,traces/generated/freshTests/0118.trace,300,300,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtStrategy1Subset10/0118_tree.txt
2018-05-21 07:55,traces/generated/freshTests/0253.trace,350,350,2,3,5,"->(F(x1),U(x0,x1))",93.66874366998672,6,1,10,experiments/dtStrategy1Subset10/0253_tree.txt
2018-05-21 07:57,traces/generated/freshTests/0177.trace,200,200,6,4,3,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0177_tree.txt
2018-05-21 08:07,traces/generated/freshTests/0089.trace,285,350,4,3,8,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0089_tree.txt
2018-05-21 08:17,traces/generated/freshTests/0074.trace,74,100,4,3,8,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0074_tree.txt
2018-05-21 08:27,traces/generated/freshTests/0272.trace,74,100,3,3,8,"G(->(x1,G(x0)))",243.97246220894158,4,1,10,experiments/dtStrategy1Subset10/0272_tree.txt
2018-05-21 08:31,traces/generated/freshTests/0156.trace,400,400,1,2,3,F(x0),13.322148755192757,1,1,10,experiments/dtStrategy1Subset10/0156_tree.txt
2018-05-21 08:31,traces/generated/freshTests/0139.trace,100,100,1,2,5,F(x0),4.944040110334754,1,1,10,experiments/dtStrategy1Subset10/0139_tree.txt
2018-05-21 08:31,traces/generated/freshTests/0055.trace,350,350,3,3,5,"->(F(x1),U(!(x0),x1))",176.5429372265935,6,1,10,experiments/dtStrategy1Subset10/0055_tree.txt
2018-05-21 08:34,traces/generated/freshTests/0093.trace,450,450,4,3,3,"G(->(x1,G(!(x0))))",261.18694325722754,8,1,10,experiments/dtStrategy1Subset10/0093_tree.txt
2018-05-21 08:39,traces/generated/freshTests/0001.trace,5,5,2,2,5,G(!(x0)),6.87016281299293,3,1,10,experiments/dtStrategy1Subset10/0001_tree.txt
2018-05-21 08:39,traces/generated/freshTests/0226.trace,450,450,1,2,5,G(x0),17.364029303193092,1,1,10,experiments/dtStrategy1Subset10/0226_tree.txt
2018-05-21 08:39,traces/generated/freshTests/0102.trace,50,50,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",114.71937900967896,8,2,10,experiments/dtStrategy1Subset10/0102_tree.txt
2018-05-21 08:41,traces/generated/freshTests/0190.trace,265,400,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0190_tree.txt
2018-05-21 08:51,traces/generated/freshTests/0249.trace,300,300,2,3,3,"->(F(x1),U(x0,x1))",54.367592107504606,5,1,10,experiments/dtStrategy1Subset10/0249_tree.txt
2018-05-21 08:52,traces/generated/freshTests/0020.trace,52,300,2,2,8,G(!(x0)),34.11461518332362,2,1,10,experiments/dtStrategy1Subset10/0020_tree.txt
2018-05-21 08:52,traces/generated/freshTests/0268.trace,50,50,3,3,5,"G(->(x1,G(x0)))",132.8976883161813,4,1,10,experiments/dtStrategy1Subset10/0268_tree.txt
2018-05-21 08:55,traces/generated/freshTests/0295.trace,500,500,3,3,5,"G(->(x1,G(x0)))",170.77920142374933,5,1,10,experiments/dtStrategy1Subset10/0295_tree.txt
2018-05-21 08:58,traces/generated/freshTests/0207.trace,150,150,1,2,3,G(x0),4.005050253123045,1,1,10,experiments/dtStrategy1Subset10/0207_tree.txt
2018-05-21 08:58,traces/generated/freshTests/0123.trace,400,400,4,3,3,"|(G(!(x0)),F(&(x0,F(x1))))",473.78833420947194,7,2,10,experiments/dtStrategy1Subset10/0123_tree.txt
2018-05-21 09:05,traces/generated/freshTests/0140.trace,100,20,1,2,8,F(x0),7.925202798098326,1,1,10,experiments/dtStrategy1Subset10/0140_tree.txt
2018-05-21 09:06,traces/generated/freshTests/0264.trace,5,5,3,3,3,"G(->(x1,G(x0)))",16.111523086205125,4,3,10,experiments/dtStrategy1Subset10/0264_tree.txt
2018-05-21 09:06,traces/generated/freshTests/0043.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",218.2480374444276,6,1,10,experiments/dtStrategy1Subset10/0043_tree.txt
2018-05-21 09:10,traces/generated/freshTests/0161.trace,450,76,1,2,8,F(x0),9.734917694702744,1,1,10,experiments/dtStrategy1Subset10/0161_tree.txt
2018-05-21 09:10,traces/generated/freshTests/0245.trace,200,200,2,3,8,"->(F(x1),U(x0,x1))",173.77652290649712,6,1,10,experiments/dtStrategy1Subset10/0245_tree.txt
2018-05-21 09:13,traces/generated/freshTests/0062.trace,450,450,3,3,8,"->(F(x1),U(!(x0),x1))",268.494434684515,6,1,10,experiments/dtStrategy1Subset10/0062_tree.txt
2018-05-21 09:17,traces/generated/freshTests/0282.trace,300,300,3,3,3,"G(->(x1,G(x0)))",70.95085483975708,5,1,10,experiments/dtStrategy1Subset10/0282_tree.txt
2018-05-21 09:18,traces/generated/freshTests/0210.trace,200,200,1,2,3,G(x0),5.320047318935394,1,1,10,experiments/dtStrategy1Subset10/0210_tree.txt
2018-05-21 09:18,traces/generated/freshTests/0037.trace,50,50,3,3,5,"->(F(x1),U(!(x0),x1))",236.6267348807305,8,1,10,experiments/dtStrategy1Subset10/0037_tree.txt
2018-05-21 09:22,traces/generated/freshTests/0058.trace,400,400,3,3,5,"->(F(x1),U(!(x0),x1))",250.35447480529547,8,1,10,experiments/dtStrategy1Subset10/0058_tree.txt
2018-05-21 09:26,traces/generated/freshTests/0231.trace,5,5,2,3,3,"->(F(x1),U(x0,x1))",11.76191777922213,4,1,10,experiments/dtStrategy1Subset10/0231_tree.txt
2018-05-21 09:27,traces/generated/freshTests/0115.trace,250,250,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",105.16775179468095,7,2,10,experiments/dtStrategy1Subset10/0115_tree.txt
2018-05-21 09:28,traces/generated/freshTests/0187.trace,232,350,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtStrategy1Subset10/0187_tree.txt
2018-05-21 09:38,traces/generated/freshTests/0079.trace,200,200,4,3,5,"G(->(x1,G(!(x0))))",410.28234703838825,7,1,10,experiments/dtStrategy1Subset10/0079_tree.txt
2018-05-21 09:45,traces/generated/freshTests/0084.trace,300,300,4,3,3,"G(->(x1,G(!(x0))))",232.1946926638484,9,1,10,experiments/dtStrategy1Subset10/0084_tree.txt
2018-05-21 09:49,traces/generated/freshTests/0016.trace,250,250,2,2,5,G(!(x0)),22.609779411926866,2,1,10,experiments/dtStrategy1Subset10/0016_tree.txt
2018-05-21 09:50,traces/generated/freshTests/0075.trace,150,150,4,3,3,"G(->(x1,G(!(x0))))",272.959679633379,6,1,10,experiments/dtStrategy1Subset10/0075_tree.txt
2018-05-21 09:54,traces/generated/freshTests/0088.trace,350,350,4,3,5,"G(->(x1,G(!(x0))))",370.58213827572763,8,1,10,experiments/dtStrategy1Subset10/0088_tree.txt
2018-05-21 10:00,traces/generated/freshTests/0119.trace,300,171,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",209.13677093572915,5,1,10,experiments/dtStrategy1Subset10/0119_tree.txt
2018-05-21 10:04,traces/generated/freshTests/0176.trace,12,150,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",7.922033544629812,1,1,10,experiments/dtStrategy1Subset10/0176_tree.txt
2018-05-21 10:04,traces/generated/freshTests/0252.trace,350,350,2,3,3,"->(F(x1),U(x0,x1))",63.68375232256949,6,1,10,experiments/dtStrategy1Subset10/0252_tree.txt
2018-05-21 10:05,traces/generated/freshTests/0054.trace,350,350,3,3,3,"->(F(x1),U(!(x0),x1))",212.9687369968742,7,1,10,experiments/dtStrategy1Subset10/0054_tree.txt
2018-05-21 10:09,traces/generated/freshTests/0157.trace,400,400,1,2,5,F(x0),14.434182794764638,1,1,10,experiments/dtStrategy1Subset10/0157_tree.txt
2018-05-21 10:09,traces/generated/freshTests/0273.trace,150,150,3,3,3,"G(->(x1,G(x0)))",66.32613076455891,4,1,10,experiments/dtStrategy1Subset10/0273_tree.txt
2018-05-21 10:10,traces/generated/freshTests/0138.trace,100,100,1,2,3,F(x0),3.4588959831744432,1,1,10,experiments/dtStrategy1Subset10/0138_tree.txt
2018-05-21 10:10,traces/generated/freshTests/0103.trace,50,50,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",232.66304633021355,8,2,10,experiments/dtStrategy1Subset10/0103_tree.txt
2018-05-21 10:14,traces/generated/freshTests/0227.trace,79,450,1,2,8,G(x0),9.77863996848464,1,1,10,experiments/dtStrategy1Subset10/0227_tree.txt
2018-05-21 10:14,traces/generated/freshTests/0248.trace,250,250,2,3,8,"->(F(x1),U(x0,x1))",109.8977260608226,4,1,10,experiments/dtStrategy1Subset10/0248_tree.txt
2018-05-21 10:16,traces/generated/freshTests/0191.trace,24,400,6,4,8,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",8.698233602568507,1,1,10,experiments/dtStrategy1Subset10/0191_tree.txt
2018-05-21 10:16,traces/generated/freshTests/0092.trace,301,400,4,3,8,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtStrategy1Subset10/0092_tree.txt
2018-05-21 10:26,traces/generated/freshTests/0000.trace,5,5,2,2,3,G(!(x0)),4.138563375920057,3,1,10,experiments/dtStrategy1Subset10/0000_tree.txt
2018-05-21 10:26,traces/generated/freshTests/0294.trace,500,500,3,3,3,"G(->(x1,G(x0)))",95.80861575715244,4,1,10,experiments/dtStrategy1Subset10/0294_tree.txt
2018-05-21 10:28,traces/generated/freshTests/0269.trace,29,50,3,3,8,"G(->(x1,G(x0)))",272.31014903634787,3,1,10,experiments/dtStrategy1Subset10/0269_tree.txt
2018-05-21 10:32,traces/generated/freshTests/0122.trace,350,206,4,3,8,"|(G(!(x0)),F(&(x0,F(x1))))",255.44403561204672,8,2,10,experiments/dtStrategy1Subset10/0122_tree.txt
2018-05-21 10:36,traces/generated/freshTests/0206.trace,18,100,1,2,8,G(x0),7.301557440310717,1,1,10,experiments/dtStrategy1Subset10/0206_tree.txt
2018-05-21 10:37,traces/generated/freshTests/0021.trace,350,350,2,2,3,G(!(x0)),19.854218741878867,2,1,10,experiments/dtStrategy1Subset10/0021_tree.txt
2018-05-21 10:37,traces/generated/freshTests/0042.trace,150,150,3,3,3,"->(F(x1),U(!(x0),x1))",164.87552166730165,7,1,10,experiments/dtStrategy1Subset10/0042_tree.txt
2018-05-21 10:40,traces/generated/freshTests/0265.trace,5,5,3,3,5,"G(->(x1,G(x0)))",13.244377732276917,4,1,10,experiments/dtStrategy1Subset10/0265_tree.txt
2018-05-21 10:40,traces/generated/freshTests/0141.trace,150,150,1,2,3,F(x0),3.791636385023594,1,1,10,experiments/dtStrategy1Subset10/0141_tree.txt
2018-05-21 10:40,traces/generated/freshTests/0063.trace,500,500,3,3,3,"->(F(x1),U(!(x0),x1))",144.03365822136402,6,1,10,experiments/dtStrategy1Subset10/0063_tree.txt
2018-05-21 10:42,traces/generated/freshTests/0244.trace,200,200,2,3,5,"->(F(x1),U(x0,x1))",86.34138975478709,3,1,10,experiments/dtStrategy1Subset10/0244_tree.txt
2018-05-21 10:44,traces/generated/freshTests/0160.trace,450,450,1,2,5,F(x0),16.9150682836771,1,1,10,experiments/dtStrategy1Subset10/0160_tree.txt
